inicio_titulo,autor,summary,link,published
Parecer 378/2016,None,"PARECER DA COM. DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 57/16,DE AUTORIA DO VER. EURICO FREIRE BEM COMO A EMENDA MODIFICATIVA DA RELATORIA DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA JÁ INCORPORADA AO CITADO PROJETO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61831,06/09/2016
Parecer 377/2016,None,PARECER DA COM. DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 160/14DE AUTORIA DA VER. MICHELE COLLINS.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61834,06/09/2016
Parecer 376/2016,None,PARECER DA COM. DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº408/13 DE AUTORIA DA VER.MICHELE COLLINS.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61832,06/09/2016
Parecer 375/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 34/2016, DE AUTORIA DA VEREADORA ISABELLA DE ROLDÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61719,02/09/2016
Parecer 374/2016,None,PARECER DA CECTE OPINANDO PELA REJEIÇÃO DO PROJETO DE LEI Nº 65/2016 DE AUTORIA DA VEREADORA ISABELLA DE ROLDÃO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61718,02/09/2016
Parecer 373/2016,None,"PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL Nº 22/2016, DE AUTORIA DO VEREADOR MARCOS MENEZES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61713,31/08/2016
Parecer 372/2016,None,"PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL Nº 34/2016, DE AUTORIA DA VEREADORA ISABELLA DE ROLDÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61712,31/08/2016
Parecer 371/2016,None,"PARECER DA CLJ, EM CONJUNTO COM A CECTE, OPINANDO PELA APROVAÇÃO DO PDL Nº 33/2016, DE AUTORIA DO VEREADOR EURICO FREIRE.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61711,31/08/2016
Parecer 370/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 32/2016, DE AUTORIA DO VEREADOR EURICO FREIRE.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61710,31/08/2016
Parecer 369/2016,None,"PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL Nº 32/2016, DE AUTORIA DO VEREADOR EURICO FREIRE.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61709,31/08/2016
Parecer 368/2016,None,"PARECER DA CLJ, EM CONJUNTO COM A CECTE, OPINANDO PELA APROVAÇÃO DO PDL Nº 31/2016, DE AUTORIA DO VEREADOR ROGÉRIO DE LUCCA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61708,31/08/2016
Parecer 367/2016,None,"PARECER N° 367/16 DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA EM CONJUNTO COM A COMISSÃO DE EDUCAÇÃO, CULTURA, TURISMO E ESPORTES OPINANDO PELA APROVAÇÃO DO PDL N° 30/16 DE AUTORIA DA VER. VERA LOPES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61604,26/08/2016
Parecer 366/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 29/2016, DE AUTORIA DO VEREADOR GILBERTO ALVES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61605,26/08/2016
Parecer 365/2016,None,PARECER N° 365/16 DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA AO PDL 29/16 DE AUTORIA DO VER. GILBERTO ALVES.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61603,26/08/2016
Parecer 364/2016,None,PARECER DE EDUCAÇÃO N° 364/16 AO PDL Nº 28/2016 DE AUTORIA DO VEREADOR MARCOS DI BRIA.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61606,26/08/2016
Parecer 363/2016,None,PARECER N° 363/16 DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA AO PDL N° 28/16 DE AUTORIA DO VER. MARCOS DI BRIA.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61602,26/08/2016
Parecer 362/2016,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 27/16 DE AUTORIA DO VER. WILTON BRITO.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61724,26/08/2016
Parecer 361/2016,None,PARECER N° 361/16 DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA AO PDL N° 27/16 DE AUTORIA DO VER. WILTON BRITO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61601,26/08/2016
Parecer 360/2016,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 26/16 DE AUTORIA DO VER WILTON BRITO.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61720,26/08/2016
Parecer 359/2016,None,PARECER N° 359/16 DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA AO PDL N° 26/16 DE AUTORIA DO VER. WILTON BRITO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61600,26/08/2016
Parecer 358/2016,None,"PARECER N° 358/16 EM CONJUNTO LEGISLAÇÃO E JUSTIÇA COM EDUCAÇÃO, CULTURA, TURISMO E ESPORTES AO PDL N° 25/2016 DE AUTORIA DO VER. ROGÉRIO DE LUCCA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61599,26/08/2016
Parecer 357/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PROJETO DE DECRETO LEGISLATIVO Nº 23/2016, DE AUTORIA DO VEREADOR EURICO FREIRE.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61607,26/08/2016
Parecer 356/2016,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLO 73/2016 DE AUTORIA DO VER. MARCOS MENEZES.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=62112,23/08/2016
Parecer 355/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 102/16,DE AUTORIA DO VER. AUGUSTO CARRERAS.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61581,23/08/2016
Parecer 354/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 235/15,DE AUTORIA DA VER.ISABELLA DE ROLDÃO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61582,23/08/2016
Parecer 353/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 115/15,DE AUTORIA DA VER.ISABELLA DE ROLDÃO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61583,23/08/2016
Parecer 352/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 241/14,DE AUTORIA DA VER.MICHELE COLLINS.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61584,23/08/2016
Parecer 351/2016,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 190/14 DE AUTORIA DA VER. MICHELE COLLINS.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61585,23/08/2016
Parecer 350/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 189/14,DE AUTORIA DA VER.MICHELE COLLINS.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61586,23/08/2016
Parecer 349/2016,None,"PARECER DA COMISSÃO DE LEGISLAÇÃO DE JUSTIÇA OPINANDO PELA APROVAÇÃO DO PLO Nº 102/2016, DE AUTORIA DO VEREADOR AUGUSTO CARRERAS.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61528,18/08/2016
Parecer 348/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 19/2016, DE AUTORIA DO VEREADOR ANTONIO LUIZ NETO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61486,16/08/2016
Parecer 347/2016,None,"PARECER DA CECTE OPINANDO PELA REJEIÇÃO DO PLO Nº 73/2016, DE AUTORIA DO VEREADOR MARCOS DI BRIA.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61477,16/08/2016
Parecer 346/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 231/15,BEM COMO A EMENDA MODIFICATIVA DA RELATORIA DA COMISSÃO DE DEFESA DOS DIREITOS HUMANOS, JÁ INCORPORADA AO MENCIONADO PROJETO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61589,16/08/2016
Parecer 345/2016,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 109/15 DE AUTORIA DO VER. ERIBERTO RAFAEL.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61587,16/08/2016
Parecer 344/2016,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLO 41/2016 DE AUTORIA DA VER. MICHELE COLLINS.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61448,15/08/2016
Parecer 343/2016,None,PARECER Nº 343/16-CLJ OPINANDO PELA APROVAÇÃO DO PLO 38/2016 DE AUTORIA DO VER. FELIPE FRANCISMAR.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61447,15/08/2016
Parecer 342/2016,None,"PARECER DA CLJ OPINANDO PELA REJEIÇÃO DO PLO 213/2015, DE AUTORIA DO VER. JADEVAL DE LIMA.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61445,15/08/2016
Parecer 341/2016,None,"PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO SUBSTITUTIVO DE AUTORIA DO PODER EXECUTIVO MUNICIPAL AO PLE 50/15, BEM COMO A EMENDA ADITIVA DA RELATORIA DA COM. DE LEG. E JUSTIÇA.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61443,15/08/2016
Parecer 340/2016,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 212/15 DE AUTORIA DO VER ALMIR FERNANDO.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61580,09/08/2016
Parecer 339/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 185/15 DE AUTORIA DO VER. ERIBERTO RAFAEL, BEM COMO A EMENDA ADITIVA DA RELATORIA DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA JÁ INCORPORADA AO MENCIOANDO PROJETO.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61579,09/08/2016
Parecer 338/2016,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 180/15 DE AUTORIA DO VER ANTONIO LUIS NETO.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61578,09/08/2016
Parecer 337/2016,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 120/15 DE AUTORIA DO VER ALMIR FERNANDO.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61577,09/08/2016
Parecer 336/2016,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 86/15 DE AUTORIA DO VER ESTÉFANO MENUDO.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61576,09/08/2016
Parecer 335/2016,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 212/14 DE AUTORIA DO VER ERIBERTO RAFAEL.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61575,09/08/2016
Parecer 334/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 35/16, DE AUTORIA DO VER MARCOS DI BRIA",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61235,04/08/2016
Parecer 333/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 188/15, DE AUTORIA DO VER DAVI MUNIZ.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61234,02/08/2016
Parecer 332/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 187/15, DE AUTORIA DO VER DAVI MUNIZ",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61233,02/08/2016
Parecer 331/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 179/15, DE AUTORIA DO VER ANTONIO LUIZ NETO",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61232,02/08/2016
Parecer 330/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 145/15, DE AUTORIA DO VER OSMAR RICARDO",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61230,02/08/2016
Parecer 329/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 144/15, DE AUTORIA DO VER OSMAR RICARDO",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61228,02/08/2016
Parecer 328/2016,None,PARECER DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO 165/14 DE AUTORIA DO VER WILTON BRITO.(CM),https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61574,02/08/2016
Parecer 327/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 102/14, DE AUTORIA DO VER ERIBERTO RAFAEL.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61225,02/08/2016
Parecer 326/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 37/14, DE AUTORIA DO VER ESTÉFANO MENUDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61226,02/08/2016
Parecer 325/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 30/14, DE AUTORIA DO VER ERIBERTO RAFAEL.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61227,02/08/2016
Parecer 324/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 368/13, DE AUTORIA DO VER ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61231,02/08/2016
Parecer 323/2016,None,"PARECER DA COMISSÃO DE REDAÇÃO OPINANDO. PELA APROVAÇÃO DO PLO 233/13, DE AUTORIA DO VER ERIBERTO RAFAEL.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=61229,02/08/2016
Parecer 322/2016,None,"PARECER DA CDH OPINANDO PELA APROVAÇÃO DO PLO Nº 46/2016, DE AUTORIA DO VEREADOR MARCOS MENEZES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60977,15/07/2016
Parecer 321/2016,None,"PARECER DA CDH APRESENTANDO EMENDAS SUPRESSIVA E SUBSTITUTIVA AO PLO Nº 37/16, DE AUTORIA DO VEREADOR MARCOS DI BRIA, ALÉM OPINAR POR SUA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60976,15/07/2016
Parecer 320/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 36/2016, DE AUTORIA DO VEREADOR ANDRÉ RÉGIS.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60975,15/07/2016
Parecer 319/2016,None,"PARECER DA CLJ OPINANDO PELA REJEIÇÃO DO PLO Nº 29/2016, DE AUTORIA DO VEREADOR WANDERSON FLORÊNCIO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60974,15/07/2016
Parecer 318/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 28/2016, DE AUTORIA DO VEREADOR ESTÉFANO MENUDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60973,15/07/2016
Parecer 317/2016,None,"PARECER DA CDH OPINANDO PELA REJEIÇÃO DO PLO Nº 24/2016, DE AUTORIA DO VEREADOR ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60972,15/07/2016
Parecer 316/2016,None,"PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL Nº 23/2016, DE AUTORIA DO VEREADOR EURICO FREIRE.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60966,14/07/2016
Parecer 315/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 22/2016, DE AUTORIA DO VEREADOR MARCOS MENEZES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60965,14/07/2016
Parecer 314/2016,None,"PARECER DA CDH OPINANDO PELA APROVAÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 16/2016, DE AUTORIA DO VEREADOR WILTON BRITO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60964,14/07/2016
Parecer 313/2016,None,"PARECER DA CLJ COM REANÁLISE DO PLO 117/2014, DE AUTORIA DA VEREADORA MARÍLIA ARRAES, E OPINANDO POR SUA REJEIÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60963,14/07/2016
Parecer 312/2016,None,"PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLE Nº 12/2016, DE AUTORIA DO EXMO. CHEFE DO EXECUTIVO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60962,14/07/2016
Parecer 311/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 07/2016, DE AUTORIA DO VEREADOR JADEVAL DE LIMA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60961,14/07/2016
Parecer 310/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PRES Nº 03/2016, DE AUTORIA DO VEREADOR LUIZ EUSTÁQUIO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60948,13/07/2016
Parecer 309/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 242/2015, DE AUTORIA DA VEREADORA MARÍLIA ARRAES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60947,13/07/2016
Parecer 308/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 241/2015, DE AUTORIA DA VEREADORA MARÍLIA ARRAES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60946,13/07/2016
Parecer 307/2016,None,"PARECER DA CECTE OPINANDO PELA REJEIÇÃO DO PLO Nº 218/2015, DE AUTORIA DO VEREADOR EDMAR DE OLIVEIRA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60945,13/07/2016
Parecer 306/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 214/2015, DE AUTORIA DO VEREADOR JADEVAL DE LIMA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60944,13/07/2016
Parecer 305/2016,None,"PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLO Nº 180/2015, DE AUTORIA DO VEREADOR ANTÔNIO LUIZ NETO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60935,12/07/2016
Parecer 304/2016,None,"PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLO Nº 175/2015, DE AUTORIA DO VEREADOR ANTÔNIO LUIZ NETO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60934,12/07/2016
Parecer 303/2016,None,"PARECER DA CDDH OPINANDO PELA REJEIÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 125/2015, DE AUTORIA DO VEREADOR OSMAR RICARDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60933,12/07/2016
Parecer 302/2016,None,"PARECER DA CMATT OPINANDO PELA REJEIÇÃO DO PLO 123/2015, DE AUTORIA DO VEREADOR ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60932,12/07/2016
Parecer 301/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO 120/2015, DE AUTORIA DO VEREADOR ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60931,12/07/2016
Parecer 300/2016,None,"PARECER DA CMATT OPINANDO PELA REJEIÇÃO DO PLO Nº 102/2015, DE AUTORIA DO VEREADOR ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60930,12/07/2016
Parecer 299/2016,None,"PARECER DA CDDH OPINANDO PELA REJEIÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 102/2015, DE AUTORIA DO VEREADOR ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60929,12/07/2016
Parecer 298/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 94/2015, DE AUTORIA DA VEREADORA ISABELLA DE ROLDÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60928,12/07/2016
Parecer 297/2016,None,"PARECER DA CMATT OPINANDO PELA APROVAÇÃO DO PLO Nº 89/2015, DE AUTORIA DO VEREADOR EURICO FREIRE.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60924,11/07/2016
Parecer 296/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 86/2015, DE AUTORIA DO VEREADOR ESTÉFANO MENUDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60923,11/07/2016
Parecer 295/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 83/2015, DE AUTORIA DO VEREADOR ROMILDO GOMES NETO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60922,11/07/2016
Parecer 294/2016,None,"PARECER DA CECTE OPINANDO PELA REJEIÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 80/2015, DE AUTORIA DO VEREADOR ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60921,11/07/2016
Parecer 293/2016,None,"PARECER DA CECTE OPINANDO PELA REJEIÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 75/2015, DE AUTORIA DO VEREADOR ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60920,11/07/2016
Parecer 292/2016,None,"PARECER DA CDDH APRESENTANDO SUBSTITUTIVO AO PROJETO DE LEI ORDINÁRIA Nº 48/2015, DE AUTORIA DO VEREADOR ESTÉFANO MENUDO, BEM COMO OPINANDO POR SUA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60919,11/07/2016
Parecer 291/2016,None,"PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PRES Nº 22/2015, DE AUTORIA DA VEREADORA AIMÉE CARVALHO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60918,11/07/2016
Parecer 290/2016,None,"PARECER DA CMATT OPINANDO PELA APROVAÇÃO DO PLO 127/2014, DE AUTORIA DO VEREADOR ERIBERTO RAFAEL.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60838,07/07/2016
Parecer 289/2016,None,"PARECER DA CMATT OPINANDO PELA APROVAÇÃO DO PLO 64/2014, DE AUTORIA DA VEREADORA ISABELLA DE ROLDÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60837,07/07/2016
Parecer 288/2016,None,"PARECER DA CDDH OPINANDO PELA APROVAÇÃO DO PROJETO DE LEI ORDINÁRIA Nº 41/2014, DE AUTORIA DA VEREADORA MICHELE COLLINS.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60836,07/07/2016
Parecer 287/2016,None,"PARECER DA COM. DE LEG. E JUSTIÇA EM CONJUNTO COM A COMISSÃO DE EDUCAÇÃO,CULTURA,TURISMO DE ESPORTES OPINANDO PELA APROVAÇÃO DO PDL 24/16, DE AUTORIA DO VER ALFREDO SANTANA.(CM)",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=60740,04/07/2016
